Data_Medicao,PRECIPITACAO_TOTAL_MENSAL_AUTMM,PRESSAO_ATMOSFERICA_MEDIA_MENSAL_AUTMB,TEMPERATURA_MEDIA_MENSAL_AUT°C,VENTO_VELOCIDADE_MEDIA_MENSAL_AUTM/S,Nome_Estacao,Codigo_Estacao,Latitude,Longitude,Altitude,Situacao_Estacao,Data_Inicial_Estacao,Data_Final_Estacao,Periodicidade_Medicao_Estacao
2021-03-31,360,"1012,6","24,7","1,5",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2021-04-30,"79,2","1017,4",22,"1,4",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2021-05-31,118,"1017,5","18,3","1,2",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2021-06-30,"300,2","1019,6","17,1","1,4",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2021-07-31,"22,2","1021,4","15,8","1,3",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2021-08-31,"55,2","1020,9","17,6","1,6",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2021-09-30,"136,4","1017,2","19,7","1,8",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2021-10-31,"289,6","1016,6","19,7","1,6",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2021-11-30,"134,2","1013,5","21,8","1,3",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2021-12-31,"89,6","1012,8","23,5",2,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-01-31,28,"1011,7","25,7",2,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-02-28,"71,2","1012,4","25,5","1,7",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-03-31,242,"1013,3","24,2","1,7",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-04-30,"29,8","1015,8","21,7","1,5",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-05-31,"128,6","1016,9","18,4","1,5",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-06-30,"110,2","1018,2","16,3","1,2",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-07-31,30,"1017,7","18,5","1,4",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-08-31,"228,2","1020,3","17,1","1,6",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-09-30,"104,8","1018,7","17,7","1,7",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-10-31,"206,2","1015,1","20,4","1,8",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-11-30,"147,2","1016,5","21,3","2,1",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2022-12-31,477,"1011,9","23,7","1,2",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-01-31,"100,8","1012,1","25,6","1,5",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-02-28,"304,2",1012,"25,1","1,3",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-03-31,"160,4","1014,1","25,5",",8",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-04-30,"102,6","1015,5","21,8",",5",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-05-31,45,"1018,4","20,6",",7",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-06-30,"113,6",1019,"18,6","1,1",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-07-31,"106,8",1020,"17,9",1,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-08-31,"118,8","1017,2","18,5","1,2",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-09-30,74,"1015,4","20,5","1,3",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-10-31,"419,6","1014,3","19,9","1,1",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-11-30,"409,6","1012,5","22,4",",9",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2023-12-31,"61,2","1012,8","25,2",",7",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-01-31,"301,6","1012,9","24,6",",5",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-02-29,null,"1013,8","26,9",",5",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-03-31,null,null,null,null,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-04-30,null,null,null,null,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-05-31,null,null,null,null,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-06-30,null,null,null,null,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-07-31,"218,4","1022,1",16,"1,2",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-08-31,"18,4","1019,7","16,9","1,8",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-09-30,"85,2","1016,4",20,2,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-10-31,"71,8",1016,"21,6","1,9",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-11-30,"298,6","1013,9","22,9","1,9",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2024-12-31,207,"1012,1","23,2","2,1",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2025-01-31,"445,4",null,24,null,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2025-02-28,"97,4",null,null,null,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2025-03-31,"62,8",null,"25,4",null,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2025-04-30,"167,2",1016,"22,3","1,6",FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2025-05-31,null,null,"21,1",null,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2025-06-30,null,null,null,null,FLORIANOPOLIS,A806,-27.6025,-48.61999999,4.87,Pane,2010-01-01,2025-06-01,Mensal
2010-01-31,0,"982,5",26,"2,8",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-02-28,"13,4","983,1","26,3","3,3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-03-31,"228,2","983,6","24,5","2,2",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-04-30,148,"987,5","21,3","2,4",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-05-31,"33,4","988,6","16,9","2,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-06-30,"16,8","989,9","17,5","2,9",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-07-31,"5,8","990,2",16,"3,2",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-08-31,0,"989,9","17,3","3,3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-09-30,"116,8","985,9",20,"3,3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-10-31,244,"985,4","20,1","2,8",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-11-30,null,null,"22,1",null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2010-12-31,"328,6","980,2","24,1","2,9",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-01-31,168,981,"25,9",2,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-02-28,"119,4","982,8","25,1","2,4",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-03-31,39,"983,8",25,"2,9",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-04-30,null,null,"21,5",null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-05-31,"10,8","989,4","18,2","2,4",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-06-30,"54,6","988,7","15,9","2,7",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-07-31,"223,8","988,2","16,7","2,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-08-31,"178,8","987,7","17,9","3,2",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-09-30,102,"988,4",20,"3,1",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-10-31,"198,4","983,7","22,2",3,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-11-30,12,"983,8","22,9","2,8",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2011-12-31,"2,8","982,2","24,9","2,3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-01-31,"55,4","982,2","26,3","2,7",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-02-29,21,"983,1","27,1",3,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-03-31,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-04-30,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-05-31,"91,8","989,1","18,5","2,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-06-30,"147,6","988,9","16,9","2,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-07-31,"133,6","989,5","15,9","2,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-08-31,"4,8","990,2","21,1",4,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-09-30,"70,4","987,3","21,2","3,5",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-10-31,"298,4","983,5",23,"3,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-11-30,"111,2","982,5","24,6","2,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2012-12-31,"214,6","981,1","26,3",3,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-01-31,"177,8","983,6","25,2","2,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-02-28,"230,8","983,3","24,7","2,7",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-03-31,"144,2","984,8","22,6","2,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-04-30,"68,4","987,2","20,7","2,3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-05-31,null,988,"17,4","2,3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-06-30,null,null,"16,2",null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-07-31,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-08-31,12,"989,2","16,5","3,1",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-09-30,"98,4","987,5","19,5",3,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-10-31,"14,4","985,7","21,9","2,7",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-11-30,"43,2","983,2","24,1","3,4",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2013-12-31,null,"981,3","25,3","2,5",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-01-31,null,"984,1",26,"2,7",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-02-28,null,null,"26,1",null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-03-31,"242,4","984,8","23,3","2,4",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-04-30,null,"986,8",21,"2,2",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-05-31,null,"987,8","18,5","2,5",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-06-30,null,"988,2","17,5","2,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-07-31,"192,4","991,2","16,9","3,4",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-08-31,"8,6","989,3","19,5","3,3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-09-30,"278,4","985,3","21,5","3,7",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-10-31,83,"985,1","25,1","3,2",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-11-30,"170,8","983,4","23,6","2,3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2014-12-31,"131,8","983,1","24,7","2,5",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-01-31,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-02-28,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-03-31,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-04-30,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-05-31,null,"989,3","18,3","1,7",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-06-30,"160,2","990,3","18,3","2,8",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-07-31,"251,2",989,"16,5","2,2",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-08-31,"50,2","987,1","21,6","3,6",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-09-30,"92,4","984,4","21,6","2,7",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-10-31,"131,6","984,4","23,3","2,3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-11-30,271,"982,5","22,9","2,1",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2015-12-31,314,983,"24,4","2,1",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-01-31,"88,6","982,1","26,1","1,4",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-02-29,"67,2","983,8","26,1","1,4",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-03-31,"32,2","986,6","22,8",1,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-04-30,19,"985,9","23,5","1,3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-05-31,null,null,17,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-06-30,null,"992,7","13,6",",8",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-07-31,null,"989,5","16,6","1,2",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-08-31,null,"988,2","18,1",",9",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-09-30,null,"989,3","18,5",",7",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-10-31,null,985,"21,5","1,2",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-11-30,118,"984,4","22,7",",5",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2016-12-31,"208,4",983,"24,4",",5",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2017-01-31,"53,6","983,6","25,9",",3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2017-02-28,"226,8","983,5","25,4",",3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2017-03-31,"120,6","985,2","24,3",",3",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2017-04-30,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2017-05-31,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2017-06-30,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2017-07-31,null,null,null,null,FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2017-08-31,"171,4","987,3","20,2","3,7",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2017-09-30,"20,8","987,4","23,4","3,5",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
2017-10-31,"465,2","984,1","21,6","3,5",FOZ DO IGUACU,A846,-25.60194444,-54.48305554,235.09,Pane,2010-01-01,2025-06-01,Mensal
