Nome: SANTIAGO
Codigo Estacao: A833
Latitude: -29.191599
Longitude: -54.885653
Altitude: 390.03
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2017-06-30;159,2;971,7;14,7;null;
2017-07-31;4,6;975,9;16,2;2,8;
2017-08-31;243,8;970,6;16;2,4;
2017-09-30;162;971;19,1;1,6;
2017-10-31;220,2;966,9;18,5;2;
2017-11-30;90,2;966,7;20,6;2,1;
2017-12-31;152,6;null;23,9;1,9;
2018-01-31;289,4;null;23,5;2,1;
2018-02-28;35,6;967,4;23,2;1,7;
2018-03-31;200,4;966,7;22;1,8;
2018-04-30;163,2;970,9;22;1,8;
2018-05-31;114,6;971,9;16,7;2;
2018-06-30;151,4;973,1;11,9;2,1;
2018-07-31;null;null;null;null;
2018-08-31;null;null;13,2;null;
2018-09-30;213,6;968,6;18;2;
2018-10-31;146,4;968,3;18,6;1,2;
2018-11-30;332,6;967;22;null;
2018-12-31;205,6;967,3;22,9;null;
2019-01-31;482;967,3;24,3;2,3;
2019-02-28;88,8;967,5;23;1,8;
2019-03-31;203;969,8;21;1,8;
2019-04-30;161,8;969,2;20,2;null;
2019-05-31;219,2;970,4;17,1;null;
2019-06-30;39,6;971,8;17,5;2,7;
2019-07-31;155,4;973,1;12,7;2,1;
2019-08-31;62,4;974,5;14,1;2,3;
2019-09-30;90,8;970,5;16,6;2,1;
2019-10-31;373;968,3;19,8;2,4;
2019-11-30;181,2;966,5;22,2;2;
2019-12-31;91,8;966,5;23,7;1,9;
2020-01-31;155,2;965,9;24,1;2;
2020-02-29;80,6;968,1;23,3;2;
2020-03-31;19,2;969,1;24,7;1,7;
2020-04-30;90,8;971,7;19,1;1,9;
2020-05-31;null;972;14,8;null;
2020-06-30;159,6;970,1;15,3;null;
2020-07-31;null;null;null;null;
2020-08-31;null;972,6;16,8;2,4;
2020-09-30;null;971,2;15,3;2,1;
2020-10-31;null;null;null;null;
2020-11-30;null;null;null;null;
2020-12-31;null;null;null;null;
2021-01-31;172,4;965,9;23,2;2,1;
2021-02-28;128,6;967,2;22,5;1,6;
2021-03-31;85;968;21,7;1,6;
2021-04-30;118,8;971,2;19,8;1,8;
2021-05-31;198,2;971,8;14,5;null;
2021-06-30;241;973;12,6;null;
